water,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
36.4799995,2.3397999,2.33652,2.3333001,2.3301799,2.3271501,2.32424,2.32148,2.3188801,2.3164899,2.31429,2.31231,2.31054,2.3090401,2.3078001,2.30685,2.30621,2.3059001,2.3059001,2.3062,2.3067899,2.3076401,2.3086801,2.30986,2.3111801,2.31265,2.31428,2.3160701,2.3180101,2.32006,2.3221099,2.32406,2.32586,2.32743,2.3287501,2.32988,2.33096,2.3320999,2.33341,2.3350201,2.33705,2.33956,2.3426099,2.3462501,2.3505201,2.3554599,2.3612299,2.3680401,2.3761101,2.3857601,2.3973701,2.4112601,2.4275799,2.44593,2.4652801,2.4843299,2.5018501,2.5172501,2.5305901,2.5422599,2.55265,2.56215,2.57093,2.579,2.5862601,2.5925701,2.5977499,2.60163,2.60412,2.6052999,2.6052499,2.6040301,2.6017399,2.59851,2.59446,2.5896301,2.58408,2.57795,2.5713,2.5641999,2.5566499,2.5487399,2.54053,2.5320101,2.5232401,2.5142601,2.50512,2.49579,2.48631,2.47681,2.46732,2.45784,2.44837,2.4389901,2.42975,2.42067,2.4117899,2.4031801,2.39483,2.3867199,2.37886
20.4400005,2.3515601,2.3456199,2.3398199,2.3342199,2.32884,2.32371,2.3189001,2.3144,2.3102601,2.3064699,2.3030601,2.30003,2.29743,2.29529,2.29368,2.2926199,2.29213,2.29229,2.2930801,2.2944701,2.29638,2.2987199,2.3013999,2.30439,2.3076899,2.31128,2.31512,2.31914,2.32323,2.32723,2.3308601,2.3338699,2.3360801,2.33743,2.3379099,2.3376601,2.3368399,2.3356099,2.33411,2.33252,2.3310001,2.3297,2.3286901,2.32816,2.3283,2.3294101,2.3317299,2.33551,2.3410401,2.34866,2.35867,2.3713801,2.3868499,2.4045801,2.4237001,2.44327,2.4625599,2.4812901,2.4993901,2.51702,2.5342901,2.5511699,2.5675101,2.58307,2.5976,2.6107399,2.6220999,2.63149,2.63889,2.6443801,2.6480501,2.6500401,2.6505899,2.6498399,2.64784,2.6447401,2.6407199,2.63591,2.6303999,2.62429,2.61764,2.6105599,2.60302,2.5950799,2.5868101,2.57816,2.5691199,2.5597701,2.55024,2.54058,2.5308099,2.5209799,2.5111399,2.5013599,2.4916501,2.4821301,2.4728301,2.4637699,2.45486,2.4461401
33.2799988,1.96527,1.96184,1.95848,1.95521,1.95205,1.94901,1.94613,1.94341,1.9408801,1.93853,1.93638,1.93443,1.9327099,1.9312401,1.93004,1.9291401,1.92855,1.92828,1.9283,1.9286201,1.9292099,1.9299901,1.93093,1.9320099,1.9332399,1.9345801,1.93604,1.93762,1.93924,1.94081,1.94226,1.94349,1.94443,1.94508,1.9455299,1.9458899,1.94626,1.94674,1.94744,1.94847,1.94988,1.95171,1.95403,1.9568601,1.96024,1.96433,1.9693,1.97534,1.9826701,1.9916101,2.00245,2.0153401,2.0299799,2.04562,2.06125,2.0759001,2.08902,2.10058,2.1108601,2.1201799,2.1287799,2.13678,2.1442299,2.1510301,2.1570401,2.1621201,2.1661401,2.1690099,2.1707101,2.1713099,2.1709399,2.1696701,2.1675601,2.1647,2.1612101,2.15714,2.15256,2.1475501,2.14219,2.1365299,2.1305599,2.12432,2.1178501,2.11112,2.1041,2.0968201,2.08936,2.0817599,2.0740499,2.0662701,2.0585201,2.0507901,2.0430901,2.03545,2.0279601,2.0206499,2.01352,2.0065801,1.99984,1.9933
25.5100002,2.0466399,2.0408499,2.0352001,2.02969,2.0243101,2.0190499,2.0139599,2.0090599,2.0043499,1.99984,1.99554,1.9914501,1.98756,1.9839001,1.9805,1.9774301,1.97469,1.97228,1.97019,1.9684501,1.96701,1.9658201,1.9648499,1.9640701,1.96348,1.9630201,1.96272,1.96255,1.96246,1.96234,1.96208,1.96154,1.9606199,1.95936,1.9578199,1.9561,1.95428,1.9524601,1.9507401,1.9492,1.9479001,1.9469,1.94626,1.94602,1.94626,1.94713,1.9488001,1.95139,1.9551001,1.9601901,1.96693,1.9754701,1.98571,1.9972301,2.00931,2.0211999,2.0323801,2.0427201,2.05234,2.0613899,2.0699899,2.0781901,2.08599,2.0932801,2.09989,2.10567,2.11046,2.11413,2.1166699,2.1181099,2.11853,2.1180301,2.1166999,2.11462,2.1118801,2.1085701,2.1047699,2.10057,2.09606,2.09128,2.0862601,2.0809801,2.0754499,2.06968,2.0636201,2.0572701,2.0506401,2.0438399,2.0369201,2.0299301,2.0229001,2.0158801,2.0088699,2.0018899,1.99499,1.98825,1.9816999,1.97527,1.9690001,1.96287
15.5299997,2.3457301,2.33864,2.3317299,2.325,2.31848,2.3122201,2.3062501,2.30056,2.2952199,2.2902,2.2855201,2.2811501,2.2771101,2.2734599,2.2702301,2.2674799,2.26524,2.2635801,2.2625101,2.2620101,2.2620201,2.26246,2.2632799,2.26441,2.2658601,2.26756,2.26949,2.2715499,2.2736299,2.2755301,2.27704,2.27789,2.27792,2.2770801,2.27543,2.2730999,2.27021,2.26689,2.2632699,2.25949,2.25565,2.2518799,2.2482901,2.2449999,2.2421899,2.2401199,2.2390001,2.2390399,2.2404399,2.2434201,2.24823,2.25511,2.2641799,2.2752199,2.28775,2.30124,2.3151801,2.32937,2.34378,2.3584199,2.37326,2.38817,2.40294,2.41731,2.4309301,2.4434299,2.4544401,2.4637101,2.4711699,2.4768701,2.4809499,2.48353,2.4847701,2.4848001,2.4837599,2.48176,2.47895,2.4754701,2.4714601,2.4669499,2.4620299,2.4567101,2.45102,2.4449401,2.43841,2.4314201,2.424,2.41624,2.4082301,2.4000399,2.3917501,2.3833499,2.3748801,2.36639,2.35797,2.3496699,2.3415301,2.33355,2.32569,2.31796
33.4599991,2.16606,2.1612699,2.1565499,2.1519301,2.1474299,2.14305,2.1387999,2.1347201,2.1308,2.12707,2.1235099,2.1201301,2.1169701,2.1140599,2.1113801,2.1089799,2.1068599,2.1050401,2.1035099,2.1022699,2.10127,2.1004601,2.0998199,2.0993199,2.0989599,2.0987401,2.09867,2.0987101,2.09881,2.0989001,2.0989101,2.0987201,2.0982699,2.09758,2.0966799,2.09569,2.0946901,2.09378,2.09303,2.09253,2.09236,2.0925601,2.0932,2.0943,2.0959301,2.0982201,2.1013501,2.10549,2.1108601,2.1177001,2.1262701,2.1366801,2.14873,2.1617501,2.17486,2.1872401,2.1984601,2.2084799,2.2175,2.22578,2.23351,2.2407701,2.24757,2.25387,2.2595301,2.26439,2.2683301,2.27125,2.27317,2.27407,2.27404,2.27316,2.2715001,2.2691,2.2660301,2.2623701,2.2581999,2.2535901,2.2486,2.2432899,2.23768,2.23177,2.22557,2.21911,2.2123899,2.20538,2.1981201,2.19068,2.1831501,2.17556,2.1679301,2.16027,2.1526301,2.14505,2.1375401,2.1301899,2.1230299,2.11604,2.1092,2.10252
35.9399986,2.2172799,2.21153,2.2058501,2.2002499,2.1947801,2.1894,2.18418,2.1791401,2.1742899,2.1696501,2.16522,2.161,2.1570401,2.1533301,2.1499,2.14677,2.14398,2.1415,2.1393199,2.13746,2.13585,2.1344099,2.1331301,2.13201,2.1310301,2.1301501,2.1294,2.1287899,2.1282501,2.1277001,2.12709,2.1263499,2.12537,2.1242199,2.1229701,2.1217599,2.12064,2.11975,2.1192,2.1190701,2.1194,2.12023,2.12164,2.12361,2.1261699,2.1294799,2.13375,2.1391401,2.1459,2.1543901,2.1649399,2.17769,2.1922901,2.2079301,2.22352,2.2379799,2.2507401,2.2618001,2.2715101,2.28021,2.2881401,2.29546,2.3022201,2.3083401,2.3136599,2.3179901,2.3212399,2.3232999,2.3241701,2.3239,2.3225999,2.32037,2.31727,2.3134,2.3088601,2.30371,2.2980299,2.2918899,2.2854099,2.27864,2.27156,2.2641799,2.25653,2.24863,2.2404299,2.2319601,2.22328,2.2144599,2.20556,2.19664,2.1877401,2.17889,2.17011,2.1614201,2.1529,2.1446199,2.13659,2.1287701,2.1211801,2.1138401
18.2800007,2.2188101,2.2131701,2.20766,2.2023401,2.1972201,2.1923399,2.1877201,2.1833801,2.1793399,2.1756201,2.1722,2.16909,2.1663201,2.1639299,2.1619401,2.1603999,2.1593399,2.1588299,2.15886,2.15944,2.1605,2.1619501,2.1637101,2.16574,2.16801,2.1705201,2.1732199,2.1760299,2.1788499,2.18151,2.1838,2.1854601,2.1863301,2.1863999,2.1856999,2.18436,2.1825199,2.18028,2.1777799,2.1751399,2.1724999,2.16996,2.1676099,2.16557,2.1640201,2.1631899,2.1633201,2.1645899,2.1672201,2.1714201,2.1774299,2.1855099,2.19573,2.2078199,2.22124,2.2353699,2.24968,2.2639699,2.2781901,2.2923999,2.3065801,2.3206799,2.3345299,2.34795,2.36063,2.3722501,2.3824899,2.39113,2.39814,2.4035301,2.4074001,2.4098699,2.4110701,2.41115,2.4101701,2.4082601,2.40556,2.40221,2.39834,2.39399,2.38922,2.3840799,2.3785701,2.37269,2.36639,2.3596501,2.35252,2.3450501,2.3373399,2.3294899,2.3215301,2.3134699,2.30532,2.2971699,2.2890999,2.2811401,2.27334,2.2656801,2.2581601,2.2507701
15.2200003,2.6654902,2.6568,2.64834,2.64011,2.6321599,2.6245599,2.6173601,2.6105399,2.60414,2.59817,2.59267,2.5876601,2.5831299,2.5791399,2.5757401,2.57302,2.5709901,2.56973,2.5692301,2.56949,2.57041,2.5718899,2.5738502,2.5762401,2.5790801,2.5822899,2.58583,2.58956,2.5933499,2.5969801,2.6001401,2.6024699,2.60373,2.6038201,2.60274,2.60062,2.59762,2.5938799,2.58957,2.5848699,2.5799699,2.5750301,2.57021,2.5657301,2.5618401,2.5588801,2.5571699,2.5569601,2.5585001,2.5620401,2.5678802,2.57634,2.5875499,2.6013,2.61707,2.6341901,2.6520901,2.67046,2.68929,2.70857,2.7282,2.7479901,2.7676501,2.7868299,2.8050699,2.8218501,2.83674,2.8494,2.8597701,2.8679199,2.8740101,2.8782201,2.8807201,2.88166,2.8812101,2.8795099,2.8767099,2.8729701,2.8684402,2.8631899,2.8573101,2.8508801,2.84395,2.83654,2.82864,2.82024,2.8113799,2.80212,2.7925601,2.7827799,2.77283,2.7627599,2.7525601,2.7423401,2.7321801,2.7221699,2.7123499,2.7026501,2.69311,2.6837001
18.1299992,2.1447101,2.1392701,2.13397,2.12885,2.12394,2.1192501,2.1148,2.11061,2.10672,2.1031401,2.09987,2.09689,2.0942299,2.0919099,2.0899899,2.08851,2.0874901,2.0870099,2.08706,2.08763,2.08865,2.09005,2.0917699,2.09376,2.0959899,2.09846,2.10112,2.1039,2.1066799,2.1092999,2.1115601,2.11322,2.11413,2.11427,2.1136701,2.1124699,2.1108,2.1087699,2.1065099,2.10413,2.1017699,2.09953,2.0975001,2.0957999,2.09461,2.09412,2.0945699,2.0961499,2.0990601,2.1034999,2.10974,2.118,2.12835,2.1405201,2.15395,2.16802,2.18221,2.1963,2.2102799,2.2242,2.23806,2.2518001,2.26527,2.2783,2.2906201,2.3019199,2.3119099,2.3203499,2.3271899,2.3324699,2.3362801,2.3387599,2.3400199,2.3401699,2.3393199,2.33758,2.3350701,2.3319199,2.3282399,2.32411,2.3195701,2.3146601,2.3094001,2.3037601,2.29772,2.29128,2.2844601,2.2773299,2.26998,2.26246,2.2548399,2.2471099,2.2393301,2.23153,2.2237799,2.21615,2.2086899,2.2014,2.1942301,2.18715
18.2999992,2.3210499,2.3145299,2.3081601,2.30195,2.2959399,2.2901399,2.28461,2.27933,2.2743201,2.2695999,2.2651601,2.2610099,2.2571599,2.2536399,2.25051,2.2478299,2.24558,2.24382,2.2425599,2.2418001,2.2414801,2.2415099,2.2418499,2.24247,2.24335,2.2444601,2.24576,2.24718,2.24862,2.2499399,2.2509699,2.25144,2.25126,2.25037,2.2488401,2.2467799,2.2442801,2.2414501,2.23843,2.2353401,2.23229,2.2293701,2.22666,2.2242899,2.22241,2.22122,2.2209201,2.2216699,2.2237101,2.2272301,2.23246,2.23966,2.2488599,2.25981,2.27197,2.28474,2.29761,2.31039,2.32307,2.33567,2.3482199,2.3606501,2.3728299,2.38462,2.39574,2.40589,2.4147899,2.42222,2.4281299,2.4325399,2.43556,2.43729,2.43785,2.43736,2.4359,2.4335899,2.4305501,2.4269099,2.42275,2.41816,2.4131701,2.40781,2.4021301,2.39609,2.3896899,2.38289,2.37573,2.3682599,2.3606,2.3527999,2.3448901,2.33688,2.32882,2.32075,2.3127501,2.3048701,2.2971599,2.2896099,2.2821701,2.2748301
32.8899994,2.27052,2.26547,2.26051,2.25564,2.25087,2.2462499,2.2418301,2.2375801,2.23351,2.22965,2.22598,2.2225399,2.2193301,2.2163801,2.21369,2.2112899,2.2092199,2.2075,2.20609,2.2049999,2.20417,2.2035601,2.20313,2.2028599,2.20275,2.20279,2.20296,2.2032499,2.20362,2.20397,2.2042201,2.2042501,2.20402,2.2035401,2.2028599,2.2021,2.20137,2.2007699,2.2004299,2.2004199,2.20082,2.2016699,2.2030201,2.20491,2.2074001,2.2106299,2.2147901,2.2200601,2.2267201,2.23507,2.2454,2.25787,2.2722299,2.28773,2.3033099,2.31794,2.3310699,2.34267,2.3529899,2.36236,2.3710101,2.37907,2.38656,2.39341,2.3994801,2.4045901,2.40855,2.4112999,2.4128499,2.41324,2.41256,2.4108901,2.40833,2.4049699,2.4009099,2.39621,2.39096,2.3852601,2.37918,2.3727801,2.36608,2.3591001,2.35183,2.34428,2.3364401,2.3283401,2.3200099,2.3114901,2.30286,2.29423,2.2855999,2.2769899,2.26841,2.2599101,2.25156,2.2434001,2.2354701,2.22774,2.2202001,2.2128501
34.3300018,2.20994,2.20538,2.20086,2.19643,2.1921201,2.1879699,2.18397,2.18011,2.17643,2.17295,2.1696601,2.16658,2.1637101,2.1610999,2.1587601,2.1566801,2.1549001,2.15344,2.1522901,2.1514299,2.15081,2.1503799,2.15013,2.1500399,2.15009,2.15027,2.1506,2.1510401,2.1515501,2.15206,2.1524701,2.1526999,2.1526899,2.1524401,2.15202,2.15153,2.1510899,2.15079,2.1507599,2.1510401,2.1517301,2.1528599,2.15449,2.1566401,2.15938,2.1628301,2.16717,2.1726,2.1793799,2.1877899,2.1981201,2.21052,2.22471,2.2399299,2.2551301,2.26932,2.2819901,2.2930999,2.3029499,2.3118401,2.32003,2.32763,2.3346801,2.3411,2.34677,2.3515201,2.3552001,2.3577001,2.35906,2.35934,2.3586199,2.3569701,2.35447,2.3512299,2.3473101,2.3427999,2.33777,2.33231,2.3264799,2.3203201,2.3138599,2.3071301,2.3001399,2.29287,2.2853401,2.27756,2.2695699,2.26142,2.25318,2.24491,2.23663,2.22837,2.22016,2.2120299,2.2040401,2.1962299,2.1886201,2.1812201,2.1740201,2.1670201
31.8199997,2.24527,2.2404299,2.2356999,2.23107,2.2265601,2.2221501,2.21789,2.21382,2.2099299,2.2062299,2.2027199,2.19942,2.1963501,2.1935101,2.1909299,2.1886301,2.18665,2.1849899,2.18362,2.1825299,2.18168,2.1810601,2.18063,2.18032,2.18015,2.18014,2.1803,2.1805701,2.1809001,2.1812301,2.1814799,2.18155,2.18135,2.1808901,2.1802201,2.17945,2.1786799,2.17799,2.17748,2.1772201,2.17731,2.17781,2.17873,2.18013,2.18206,2.18469,2.18818,2.1926899,2.1984601,2.20577,2.21489,2.22598,2.2388401,2.25278,2.26686,2.28018,2.2922399,2.30299,2.3126299,2.3214099,2.32956,2.3371899,2.3443301,2.3508999,2.35676,2.3617101,2.3656101,2.3683801,2.3700399,2.37062,2.3701701,2.3688099,2.3666101,2.3636601,2.3600399,2.3558099,2.3510399,2.34582,2.34023,2.3343301,2.32812,2.32162,2.3148401,2.3078201,2.30056,2.2930601,2.2853501,2.2774801,2.26952,2.2615299,2.25353,2.2455399,2.23756,2.22965,2.22189,2.2142999,2.2069001,2.1996601,2.19262,2.18576
31.4799995,2.29807,2.2927799,2.2876101,2.2825301,2.27758,2.2727699,2.2681501,2.2637,2.2594299,2.2553701,2.2515299,2.24793,2.24456,2.2414401,2.23861,2.2361,2.2339001,2.2320199,2.2304599,2.2292399,2.2282901,2.2275701,2.22701,2.22663,2.2264099,2.2263601,2.22647,2.2267001,2.22702,2.22733,2.22756,2.2275801,2.2272899,2.2267399,2.22596,2.22505,2.2241101,2.2232299,2.2225399,2.22211,2.2220399,2.2223699,2.22315,2.2244101,2.2262499,2.2288101,2.23229,2.23683,2.2426801,2.25015,2.25951,2.2709799,2.2843399,2.2989101,2.31371,2.3278,2.3406301,2.3521199,2.3624699,2.3719301,2.3807399,2.38902,2.39677,2.4039199,2.41029,2.41571,2.4200201,2.42311,2.4249799,2.4256699,2.4252601,2.4238601,2.42155,2.4184301,2.4145801,2.4100699,2.40499,2.39942,2.39345,2.38714,2.3804901,2.3735399,2.3663001,2.3588099,2.3510599,2.34304,2.33479,2.32637,2.3178601,2.30932,2.3007801,2.2922201,2.28369,2.27525,2.2669401,2.2588301,2.2509,2.24315,2.2356,2.22823
31.7099991,2.1526499,2.1489401,2.1452999,2.1417401,2.1382999,2.13499,2.1318099,2.1287799,2.1259201,2.12326,2.12082,2.1185801,2.11657,2.11481,2.1133299,2.11215,2.11127,2.1107099,2.11044,2.11046,2.1107299,2.1111901,2.1118,2.11255,2.1134601,2.1145101,2.1157,2.1170001,2.1183801,2.1197701,2.1210499,2.1221099,2.12289,2.12341,2.1236999,2.1238599,2.1239901,2.1242099,2.1246099,2.1252999,2.1263499,2.1278,2.1296999,2.1321101,2.1351199,2.13886,2.1435101,2.14925,2.1563699,2.1651499,2.17588,2.18873,2.20344,2.21924,2.23511,2.2500501,2.26351,2.27546,2.28616,2.2959099,2.30496,2.3134201,2.32129,2.3285201,2.33496,2.34043,2.3447499,2.34782,2.3496699,2.3503699,2.3499899,2.34863,2.34636,2.3432901,2.3395,2.3350701,2.33007,2.32458,2.31867,2.3123801,2.3057599,2.29884,2.2916601,2.28421,2.27652,2.2686,2.2605,2.25225,2.2439301,2.23557,2.22721,2.2188799,2.2106099,2.20241,2.19435,2.18646,2.1787801,2.17132,2.1640501,2.15698
34.7900009,2.1421599,2.13873,2.13533,2.1319499,2.12865,2.1254699,2.1224,2.1194,2.11654,2.1138401,2.11128,2.10883,2.1065099,2.1044099,2.10254,2.1008699,2.09936,2.0980899,2.09707,2.0962999,2.09568,2.09518,2.0948,2.0945401,2.09442,2.0943799,2.09442,2.0945401,2.0947299,2.0949299,2.0950401,2.09501,2.0948,2.09443,2.0939701,2.0934899,2.09308,2.0928299,2.09284,2.0931399,2.0938101,2.0948701,2.0963399,2.0982499,2.1006701,2.1036799,2.10745,2.1120801,2.1178,2.1248801,2.1335499,2.1438899,2.1556499,2.1681399,2.18048,2.1918499,2.2018499,2.21049,2.21804,2.2247901,2.2309799,2.23669,2.24195,2.24669,2.2508399,2.25425,2.25682,2.2585001,2.25928,2.2592201,2.2583499,2.2567301,2.2544501,2.25158,2.2481699,2.2442999,2.24,2.2353401,2.2303801,2.2251699,2.2197299,2.2140501,2.2081201,2.20193,2.1955099,2.18889,2.1821001,2.17519,2.1681499,2.1610501,2.15394,2.1468699,2.1398499,2.13289,2.1260099,2.1192701,2.1127,2.1063299,2.1001301,2.0940599
35.5200005,2.3555501,2.3519299,2.3483601,2.34483,2.3413901,2.3380599,2.3348701,2.3317699,2.32883,2.32605,2.3234701,2.3210399,2.3187699,2.3167,2.3148899,2.3133299,2.312,2.3109,2.31004,2.3094301,2.30901,2.3087599,2.30861,2.3085599,2.30865,2.3088601,2.30919,2.3095999,2.3100801,2.3106,2.3110499,2.3113799,2.3115101,2.31147,2.3113201,2.3111601,2.31106,2.31112,2.31144,2.3120999,2.3131599,2.3146701,2.3166399,2.3190999,2.3221099,2.3257999,2.3303199,2.33585,2.3426199,2.35095,2.36111,2.37323,2.3869901,2.4016099,2.4160399,2.4293201,2.4409599,2.45099,2.4596901,2.4674101,2.4744201,2.48087,2.4867899,2.49212,2.4967201,2.5004501,2.50318,2.5048399,2.50545,2.5050399,2.50368,2.5014801,2.4985299,2.49489,2.4906201,2.48578,2.4804499,2.47471,2.46861,2.4621999,2.4554801,2.4484899,2.4412401,2.4337699,2.42609,2.41821,2.41014,2.4019401,2.3936701,2.3854101,2.3771501,2.3689101,2.3607001,2.3526101,2.3446701,2.33688,2.3292899,2.3218899,2.3146901,2.3076999
30.3199997,2.07424,2.0700099,2.06586,2.0618,2.0578599,2.05404,2.05038,2.04688,2.04355,2.04039,2.0374501,2.0346999,2.03215,2.02984,2.0278101,2.0260601,2.0246201,2.02351,2.0227101,2.0222199,2.02198,2.02196,2.0221,2.0223999,2.02285,2.0234499,2.0241799,2.0250199,2.0259199,2.0268099,2.02756,2.02808,2.02828,2.0281899,2.0278599,2.0274,2.0269001,2.02648,2.0262101,2.0262101,2.0265701,2.0273099,2.0284801,2.0301199,2.03232,2.0352199,2.039,2.0438299,2.0499599,2.0576601,2.06721,2.0787599,2.0921099,2.10659,2.1212399,2.13518,2.1478801,2.15926,2.1695199,2.1789601,2.1877799,2.19609,2.2038901,2.2111001,2.2176001,2.2231901,2.22774,2.2311201,2.23334,2.2344501,2.23454,2.23366,2.23192,2.2293999,2.2261901,2.2223599,2.2179999,2.2132001,2.20803,2.2025399,2.1967499,2.19069,2.18435,2.1777301,2.17082,2.16364,2.15624,2.1486499,2.14096,2.1332099,2.1254499,2.1177001,2.1099701,2.1023099,2.09477,2.0873899,2.08021,2.07322,2.0664201,2.0597899
32.2099991,1.99906,1.99542,1.99184,1.98835,1.9849501,1.98165,1.9784801,1.97545,1.9725699,1.9698501,1.96729,1.96491,1.9627299,1.96077,1.95902,1.95753,1.95631,1.95538,1.95472,1.9542999,1.95411,1.95411,1.9542501,1.95451,1.95489,1.9554,1.95605,1.9568,1.95761,1.95839,1.95909,1.95962,1.95991,1.95996,1.95983,1.95962,1.95943,1.95937,1.9595001,1.95991,1.96067,1.96183,1.96342,1.9654801,1.96807,1.97132,1.9753699,1.98042,1.98669,1.9944301,2.0039001,2.0152299,2.0281799,2.0420599,2.0559299,2.0688901,2.0804999,2.09075,2.09986,2.10813,2.1157801,2.12292,2.12958,2.13569,2.14113,2.14574,2.14938,2.1519899,2.15361,2.1542599,2.154,2.15288,2.15098,2.1484201,2.1452701,2.1415999,2.13746,2.13291,2.12802,2.12286,2.11745,2.11181,2.1059101,2.0997601,2.09337,2.0867701,2.0799999,2.07307,2.06604,2.05897,2.0519199,2.0448999,2.03792,2.0309801,2.0241499,2.0174899,2.01103,2.00476,1.99862,1.99262
30.9899998,2.0643699,2.06164,2.0589499,2.0562999,2.05372,2.05123,2.04884,2.0465801,2.04442,2.0423801,2.0404799,2.0387399,2.0371599,2.0357699,2.03456,2.03356,2.0327699,2.0321901,2.0318201,2.0316401,2.03163,2.03174,2.03197,2.03229,2.03269,2.03321,2.0338299,2.03455,2.0353401,2.03614,2.0369,2.03756,2.0380599,2.0383999,2.03865,2.0388899,2.0392101,2.03969,2.0404,2.0413899,2.0427301,2.0444901,2.0466599,2.0492599,2.05234,2.05599,2.06038,2.06567,2.0720501,2.0797701,2.0890701,2.1000099,2.1123099,2.1252501,2.1378901,2.14942,2.1594701,2.1680999,2.17559,2.18224,2.1882701,2.19382,2.19893,2.2035601,2.2075701,2.21083,2.2132599,2.2148099,2.2155099,2.2154,2.21453,2.21295,2.2107301,2.2079501,2.20467,2.2009301,2.19677,2.19225,2.1874499,2.18239,2.1770699,2.17149,2.1656899,2.1596999,2.1535201,2.1471801,2.1406801,2.1340301,2.1273201,2.12058,2.1138599,2.1071701,2.1005101,2.0939,2.0873899,2.0810399,2.0748501,2.0688,2.0628901,2.0571699
33.2000008,2.05302,2.0499201,2.04689,2.0439501,2.04108,2.0383201,2.0356901,2.0332,2.03088,2.0287099,2.02672,2.02494,2.02338,2.0220201,2.02091,2.0200601,2.0195,2.0192201,2.0192001,2.0194499,2.0199101,2.02053,2.0212801,2.02214,2.0231299,2.02425,2.02549,2.02684,2.02825,2.02967,2.0310299,2.0322299,2.0332,2.0339501,2.0345399,2.0350699,2.03564,2.03636,2.0373099,2.0385799,2.0402501,2.0423501,2.04492,2.0479901,2.05163,2.05598,2.0612099,2.0674901,2.0750799,2.08428,2.0953701,2.10847,2.12328,2.1389699,2.15446,2.1688001,2.1814899,2.19256,2.2022901,2.21102,2.2190299,2.22646,2.23333,2.2395799,2.24507,2.24966,2.2532101,2.2556601,2.25702,2.25735,2.2567101,2.2551701,2.25283,2.24979,2.2460999,2.2418101,2.23702,2.2317801,2.2261901,2.2202799,2.21404,2.2075,2.2007101,2.19368,2.18641,2.17893,2.1712699,2.16346,2.15558,2.14766,2.13977,2.1318901,2.1240599,2.1163101,2.1087101,2.10129,2.0940599,2.0870299,2.0802,2.07357
36.5200005,2.3362,2.3327701,2.3294201,2.3261399,2.3229201,2.3197799,2.3167601,2.31388,2.3111501,2.3085401,2.3060701,2.3037801,2.3016801,2.2997799,2.29807,2.2965801,2.2953401,2.2943499,2.29355,2.2929499,2.2925301,2.29229,2.2921801,2.29216,2.2922399,2.2924299,2.2927499,2.29316,2.2936599,2.2941799,2.2946601,2.2950401,2.29526,2.29533,2.29529,2.2952499,2.2953,2.2955401,2.29603,2.2968299,2.2980199,2.2996399,2.3016901,2.3041999,2.3071799,2.31078,2.31513,2.3204,2.3268001,2.33463,2.3441501,2.3555,2.3684001,2.3821299,2.3956599,2.4080801,2.41892,2.42819,2.4361701,2.4431901,2.4495001,2.4552801,2.4605401,2.46523,2.4691901,2.4723001,2.4744501,2.47559,2.47576,2.4749799,2.47334,2.4709001,2.4677801,2.4640601,2.4598,2.45503,2.4498301,2.4442701,2.43841,2.4323001,2.42593,2.4193301,2.4124999,2.4054699,2.3982799,2.39095,2.3834801,2.37591,2.3682699,2.36063,2.35303,2.34549,2.3380001,2.33059,2.3233299,2.3162501,2.30935,2.3026099,2.2960501,2.28969
34.8199997,2.37953,2.3757701,2.3720901,2.36847,2.3649201,2.36148,2.35817,2.35501,2.35198,2.3491001,2.34638,2.3438501,2.3415,2.33937,2.3374701,2.3357999,2.3343799,2.3332,2.3322699,2.3316,2.33113,2.3308201,2.33061,2.3305099,2.33055,2.3307199,2.3310101,2.3314099,2.3318801,2.33237,2.3327899,2.33307,2.3331499,2.33305,2.3328199,2.3325701,2.33235,2.3322699,2.3324101,2.33287,2.33371,2.33494,2.3366001,2.3387201,2.3413701,2.34466,2.3487301,2.35375,2.3599701,2.3676801,2.37714,2.38849,2.4014599,2.4153299,2.4291101,2.44189,2.4531801,2.46296,2.4714799,2.4790499,2.48598,2.4923701,2.49824,2.50351,2.50807,2.51177,2.5144801,2.5161099,2.51669,2.5162699,2.51492,2.5127501,2.50984,2.5062599,2.50207,2.49733,2.49213,2.4865501,2.4806499,2.4744201,2.4679,2.4611399,2.45417,2.44699,2.43958,2.4319701,2.4242001,2.4163101,2.40838,2.40044,2.3924999,2.3845999,2.37675,2.369,2.3613901,2.35393,2.3466601,2.33957,2.33268,2.32599
